ACO,ABC ,CS,DIRECT,HS,PSO,Firefly
3726783.239,3726782.718,3726783.072,3726783.239,3726783.134,3726783.239,2470770.235
3726783.239,3726783.221,3726783.239,3726783.239,3726782.095,3726782.403,3053846.364
3726783.239,3726783.239,3726783.239,3726783.239,3726781.879,3726782.985,711588.1256
3726783.239,3726783.227,3726783.239,3726783.239,3726782.915,3726544.349,3670807.356
3726783.239,3726783.239,3726783.239,3726783.239,3726759.765,1769285.88,3442490.511
3726783.239,3726783.107,3726783.239,3726783.239,3726779.392,3712407.167,3707430.209
3726783.239,3726783.239,3726783.239,3726783.239,3726782.721,3726782.252,3334677.998
3726783.239,3726783.225,3726783,3726783.239,3726772.578,3726783.187,1786516.689
3726783.239,3726783.233,3726779.615,3726783.239,3726733.747,3726782.997,3696125.906
3726783.239,3726783.237,3726781.904,3726783.239,3726780.769,3647371.329,3718111.538
3726783.239,3726783.239,3726783.239,3726783.239,3726783.135,3726783.105,51545.35762
3726783.239,3726783.148,3726781.617,3726783.239,3726783.18,3726783.146,3229449.541
3726783.239,3726783.145,3726783.239,3726783.239,3726782.326,3726781.859,3726251.301
3726783.239,3726783.231,3726783.239,3726783.239,3726625.056,3726783.231,3656807.584
3726783.239,3726783.237,3726783.239,3726783.239,3726743.009,2354150.089,2767133.75
3726783.239,3726783.226,3726783.239,3726783.239,3726783.021,3726783.198,185785.7677
3726783.239,3726783.236,3726783.239,3726783.239,3726782.08,3726738.184,3722128.505
3726783.239,3726783.235,3726781.371,3726783.239,3726755.247,3697299.499,3697207.032
3726783.239,3726783.239,3726783.176,3726783.239,3726783.236,3726782.936,2885588.678
3726783.239,3726783.239,3726783.239,3726783.239,3726766.638,3581124.757,3725956.09
3726783.239,3726783.037,3726783.233,3726783.239,3726759.026,3726783.233,3673055.948
3726783.239,3726783.239,3726782.827,3726783.239,3726781.193,3726783.227,3662290.826
3726783.239,3726783.202,3726783.239,3726783.239,3726782.22,3726783.238,3071015.161
3726783.239,3726783.136,3726783.239,3726783.239,3726609.866,2004077.283,2725920.926
3726783.239,3726783.218,3726783.233,3726783.239,3726696.268,3726783.215,3650192.459
3726783.239,3726783.237,3726783.239,3726783.239,3726780.146,3516592.909,3145784.542
3726783.239,3726783.238,3726783.239,3726783.239,3726781.98,3726783.237,42010.62936
3726783.239,3726783.238,3726783.222,3726783.239,3726768.851,3724930.377,3386534.132
3726783.239,3726783.239,3726783.087,3726783.239,3726782.914,1594161.079,3497485.444
3726783.239,3726783.21,3726783.238,3726783.239,3726783.206,3726782.91,3672100.07
3726783.239,3726783.238,3726783.084,3726783.239,3726692.302,3726783.212,2930748.347
3726783.239,3726783.229,3726782.17,3726783.239,3726774.332,2598235.242,3329055.051
3726783.239,3726783.236,3726783.236,3726783.239,3726759.926,3726783.073,3677209.861
3726783.239,3726783.227,3726783.236,3726783.239,3726781.57,3726783.234,2693777.596
3726783.239,3726783.237,3726783.239,3726783.239,3726688.756,3726782.838,3127011.033
3726783.239,3726783.173,3726782.334,3726783.239,3726779.092,3726783.173,1238952.959
3726783.239,3726783.232,3726773.677,3726783.239,3726781.574,3726783.238,3082531.23
3726783.239,3726783.235,3726783.238,3726783.239,3726783.225,587199.0384,3534846.834
3726783.239,3726783.214,3726783.016,3726783.239,3726782.921,2896326.573,1187006.077
3726783.239,3726783.236,3726783.091,3726783.239,3726731.721,3601063.585,1562603.517
3726783.239,3726783.235,3726783.237,3726783.239,3726781.304,3726783.135,3527673.762
3726783.239,3726783.234,3726783.239,3726783.239,3726748.917,3726783.233,615900.5397
3726783.239,3726783.239,3726783.197,3726783.239,3726757.182,3726783.125,2986047.701
3726783.239,3726783.233,3726783.239,3726783.239,3726780.563,3726783.232,3716270.436
3726783.239,3726783.128,3726783.239,3726783.239,3726781.815,3726783.227,964.5263536
3726783.239,3726783.202,3726783.231,3726783.239,3726778.667,3726783.073,3710991.227
3726783.239,3726783.229,3726783.224,3726783.239,3726783.114,3726783.206,3167764.948
3726783.239,3726783.237,3726783.239,3726783.239,3726769.782,3705627.058,257496.5863
3726783.239,3726783.237,3726783.109,3726783.239,3726651.659,3726783.113,3369032.441
3726783.239,3726783.232,3726783.214,3726783.239,3726782.449,3726783.152,3169343.425
3726783.239,3726783.184,3726783.239,3726783.239,3726783.069,2275633.456,797989.4403
3726783.239,3726783.194,3726783.239,3726783.239,3726783.077,3253717.526,1739851.807
3726783.239,3726783.236,3726783.239,3726783.239,3726774.653,3726782.717,3713775.574
3726783.239,3726783.238,3726783.239,3726783.239,3726779.181,3726783.239,3367864.763
3726783.239,3726783.231,3726778.236,3726783.239,3726676.43,2734915.812,3704924.091
3726783.239,3726783.216,3726782.247,3726783.239,3726782.883,3726783.215,3652791.625
3726783.239,3726782.549,3726783.238,3726783.239,3726730.421,3489112.426,21000.44797
3726783.239,3726783.239,3726783.239,3726783.239,3726782.276,3726783.234,3070.644812
3726783.239,3726783.235,3726783.239,3726783.239,3726748.65,3726782.192,3721550.869
3726783.239,3726783.223,3726783.239,3726783.239,3726745.126,3726783.126,3714679.503
3726783.239,3726783.238,3726783.236,3726783.239,3726776.814,3726782.491,9884.529794
3726783.239,3726783.239,3726783.239,3726783.239,3726783.063,3726783.239,2914230.014
3726783.239,3726783.238,3726783.239,3726783.239,3726648.769,3726783.179,10894.64225
3726783.239,3726783.238,3726783.124,3726783.239,3726750.162,3726782.903,3487281.585
3726783.239,3726783.239,3726782.86,3726783.239,3726777.81,3516077.697,3717854.341
3726783.239,3726783.147,3726783.236,3726783.239,3726586.717,3726783.182,1033881.286
3726783.239,3726783.239,3726783.239,3726783.239,3726782.966,1286498.811,3722270.514
3726783.239,3726783.239,3726783.097,3726783.239,3726777.639,3726783.064,3076521.082
3726783.239,3726783.227,3726783.239,3726783.239,3726782.864,3726783.015,3586085.415
3726783.239,3726783.239,3726781.702,3726783.239,3726781.808,3401319.8,3077177.128
3726783.239,3726783.22,3726783.137,3726783.239,3726773.681,3726783.185,3703061.078
3726783.239,3726783.209,3726783.239,3726783.239,3726737.431,3726783.235,3717558.472
3726783.239,3726783.235,3726783.228,3726783.239,3726750.058,3726783.198,3597552.444
3726783.239,3726783.224,3726783.049,3726783.239,3726783.115,3726783.239,2798240.986
3726783.239,3726783.212,3726783.239,3726783.239,3726756.423,3586418.968,2976.166416
3726783.239,3726783.232,3726783.199,3726783.239,3726776.959,3726782.851,45634.41351
3726783.239,3726783.229,3726706.689,3726783.239,3726782.996,3675409.687,3134386.945
3726783.239,3726783.206,3726783.239,3726783.239,3726766.342,3019089.447,3647582.638
3726783.239,3726783.239,3726783.233,3726783.239,3726782.513,2894617.371,2362530.054
3726783.239,3726783.238,3726783.239,3726783.239,3726767.368,3726783.181,666824.3492
3726783.239,3726783.234,3726782.737,3726783.239,3726724.076,2061012.213,2042376.338
3726783.239,3726783.218,3726783.239,3726783.239,3726778.105,3672688.336,2978137.113
3726783.239,3726783.238,3726781.434,3726783.239,3726613.013,3726783.219,3707069.696
3726783.239,3726783.232,3726783.239,3726783.239,3726781.671,3726783.126,3571805.703
3726783.239,3726783.218,3726783.239,3726783.239,3726715.807,3207014.314,2014855.094
3726783.239,3726783.076,3726783.239,3726783.239,3726783.109,3726782.677,3726000.593
3726783.239,3726783.235,3726783.224,3726783.239,3726773.753,1823124.661,3502993.351
3726783.239,3726783.222,3726782.951,3726783.239,3726780.545,3726782.452,3376666.635
3726783.239,3726783.003,3726783.239,3726783.239,3726774.411,1214731.671,3363890.585
3726783.239,3726783.227,3726782.379,3726783.239,3726777.058,3726783.236,3684503.746
3726783.239,3726783.203,3726783.029,3726783.239,3726779.548,3726783.226,3724904.827
3726783.239,3726783.239,3726783.239,3726783.239,3726778.209,3726783.173,3101373.345
3726783.239,3726783.237,3726739.002,3726783.239,3726782.763,3726782.872,70945.74441
3726783.239,3726783.223,3726783.236,3726783.239,3726780.235,3726783.163,3666605.31
3726783.239,3726783.239,3726783.239,3726783.239,3726781.897,3726783.207,3352308.294
3726783.239,3726783.202,3726783.239,3726783.239,3726782.849,3726783.232,3697571.399
3726783.239,3726783.237,3726783.239,3726783.239,3726763.501,2885027.32,3494625.257
3726783.239,3726783.035,3726783.239,3726783.239,3726783.238,3726783.237,3399208.793
3726783.239,3726782.914,3726783.234,3726783.239,3726766.978,3726783.133,1940170.423
3726783.239,3726783.235,3726783.209,3726783.239,3726782.75,3726782.586,3075316.794
3726783.239,3726783.231,3726783.108,3726783.239,3726782.796,3196844.926,3724613.623
3726783.239,3726783.238,3726783.239,3726783.239,3726771.621,3726783.236,3314694.16
3726783.239,3726783.237,3726783.237,3726783.239,3726774.681,3726783.238,3614574.662
3726783.239,3726783.233,3726782.664,3726783.239,3726758.997,3726783.231,3593339.508
3726783.239,3726783.233,3726783.233,3726783.239,3726781.644,3726783.233,3036757.12
3726783.239,3726783.178,3726783.223,3726783.239,3726783.208,3726783.12,1097368.776
3726783.239,3726783.097,3726780.692,3726783.239,3726782.988,3726783.222,1006940.383
3726783.239,3726783.238,3726783.223,3726783.239,3726783.072,3726781.526,2836497.117
3726783.239,3726783.216,3726783.123,3726783.239,3726780.297,3726783.158,8399.426221
3726783.239,3726783.235,3726783.239,3726783.239,3726767.067,3726783.02,0.019000318
3726783.239,3726783.238,3726783.238,3726783.239,3726781.09,3726783.199,3725583.625
3726783.239,3726783.239,3726783.233,3726783.239,3726783.197,3726783.236,3650617.963
3726783.239,3726783.235,3726783.239,3726783.239,3726776.012,483890.3813,13239.17851
3726783.239,3726783.041,3726782.96,3726783.239,3726709.526,3260743.587,2878156.732
3726783.239,3726783.217,3726783.239,3726783.239,3726779.94,3272233.495,3726780.946
3726783.239,3726783.144,3726783.239,3726783.239,3726650.827,3726782.53,16423.53578
3726783.239,3726783.234,3726783.239,3726783.239,3726770.376,3726783.174,3636629.694
3726783.239,3726783.192,3726783.163,3726783.239,3726781.719,3726783.216,2793138.96
3726783.239,3726783.239,3726783.237,3726783.239,3726780.477,3280139.079,3478964.931
3726783.239,3726783.239,3726783.238,3726783.239,3726783.207,3726783.217,3662212.724
3726783.239,3726783.239,3726783.239,3726783.239,3726772.531,3073177.828,3593458.943
3726783.239,3726783.232,3726783.236,3726783.239,3726722.272,3146088.1,2937440.597
3726783.239,3726783.232,3726783.207,3726783.239,3726782.605,3724931.622,61219.768
3726783.239,3726783.039,3726783.239,3726783.239,3726723.821,3726783.239,3619073.332
3726783.239,3726783.042,3726783.224,3726783.239,3726781.239,3726783.216,1378969.515
3726783.239,3726783.238,3726783.136,3726783.239,3726782.395,3726782.833,3723967.709
3726783.239,3726783.203,3726783.237,3726783.239,3726783.097,3726783.09,3714837.502
3726783.239,3726783.222,3726783.239,3726783.239,3726772.894,2551590.364,3278373.653
3726783.239,3726783.237,3726783.221,3726783.239,3726780.414,3726782.887,3061057.863
3726783.239,3726783.238,3726783.239,3726783.239,3726782.789,3726782.682,3579801.67
3726783.239,3726783.238,3726783.239,3726783.239,3726778.984,3726783.213,976488.061
3726783.239,3726783.222,3726783.239,3726783.239,3726782.645,1980516.46,3690943.802
3726783.239,3726783.213,3726783.239,3726783.239,3726759.291,3726783.237,2876429.05
3726783.239,3726782.969,3726783.239,3726783.239,3726782.316,3312616.736,2173421.026
3726783.239,3726783.152,3726769.694,3726783.239,3726780.113,2888134.603,354321.8478
3726783.239,3726783.237,3726783.239,3726783.239,3726756.284,3726782.8,566115.3062
3726783.239,3726783.238,3726783.238,3726783.239,3726739.474,3726783.213,2047703.031
3726783.239,3726783.231,3726783.239,3726783.239,3726783.158,3154455.627,3726756.117
3726783.239,3726783.234,3726783.157,3726783.239,3726782.273,3726783.194,3248405.644
3726783.239,3726783.239,3726783.239,3726783.239,3726782.551,3726782.499,96871.08204
3726783.239,3726783.239,3726783.236,3726783.239,3726783.221,3726783.238,2209322.877
3726783.239,3726782.963,3726781.456,3726783.239,3726765.059,3726782.903,3721184.943
3726783.239,3726783.234,3726783.239,3726783.239,3726769.693,3066521.513,3722483.563
3726783.239,3726783.238,3726783.184,3726783.239,3726779.244,3726783.225,3665358.014
3726783.239,3726783.238,3726783.239,3726783.239,3726780.59,3726782.744,2618406.087
3726783.239,3726783.156,3726783.239,3726783.239,3726745.948,3726783.11,3718142.705
3726783.239,3726783.213,3726783.239,3726783.239,3726772.061,3709167.318,3159966.016
3726783.239,3726783.164,3726783.237,3726783.239,3726782.861,3726782.778,66569.77206
3726783.239,3726783.238,3726783.235,3726783.239,3726776.576,3726783.173,3438987.058
3726783.239,3726783.233,3726782.892,3726783.239,3726646.345,533108.9855,2402408.868
3726783.239,3726783.079,3726783.239,3726783.239,3726778.77,3726783.028,3698718.937
3726783.239,3726783.231,3726783.239,3726783.239,3726783.239,3726783.045,988521.868
3726783.239,3726783.231,3726783.239,3726783.239,3726748.877,2867454.058,2996268.092
3726783.239,3726783.231,3726783.235,3726783.239,3726609.748,3277449.431,3606328.927
3726783.239,3726783.239,3726783.225,3726783.239,3726782.718,3726783.239,3725006.967
3726783.239,3726783.239,3726781.637,3726783.239,3726783.131,469472.3248,165573.2004
3726783.239,3726783.228,3726783.239,3726783.239,3726766.661,3629026.915,2884063.339
3726783.239,3726783.236,3726783.237,3726783.239,3726763.328,3726782.742,3403107.738
3726783.239,3726783.239,3726783.239,3726783.239,3726750.413,3726783.238,174423.5096
3726783.239,3726783.238,3726761.084,3726783.239,3726770.098,2826803.991,468668.3005
3726783.239,3726783.225,3726783.184,3726783.239,3726766.63,3631283.814,262952.0835
3726783.239,3726783.209,3726667.951,3726783.239,3726610.305,3726783.237,1469182.515
3726783.239,3726783.239,3726750.202,3726783.239,3726746.5,3726782.046,3640015.597
3726783.239,3726783.239,3726783.239,3726783.239,3726781.562,3607744.319,3016625.1
3726783.239,3726783.238,3726783.239,3726783.239,3726770.857,3726783.234,2882206.681
3726783.239,3726783.239,3726783.035,3726783.239,3726782.134,3686910.475,1530012.511
3726783.239,3726783.234,3726783.23,3726783.239,3726772.044,3726783.04,1769205.794
3726783.239,3726783.239,3726783.126,3726783.239,3726780.821,3726783.159,2292543.364
3726783.239,3726783.217,3726782.578,3726783.239,3726780.309,3726783.239,2879678.025
3726783.239,3726783.213,3726783.238,3726783.239,3726736.984,3726783.19,3444555.976
3726783.239,3726783.237,3726783.239,3726783.239,3726779.307,1971560.845,3621139.677
3726783.239,3726783.155,3726777.762,3726783.239,3726672.347,2766683.215,1498277.274
3726783.239,3726783.239,3726783.239,3726783.239,3726779.501,3726783.006,3553275.344
3726783.239,3726783.239,3726783.239,3726783.239,3726721.723,1714449.227,3461145.839
3726783.239,3726783.239,3726783.239,3726783.239,3726775.862,3673560.459,821802.9477
