ACO,ABC,CS ,DIRECT ,HS,PSO,Firefly
0.015028,0.11758399,0.398784876,0.086043358,0.167039633,0.000992775,0.006495953
0.017029524,0.110079765,0.399325371,0.091546535,0.17868948,0.001000404,0.003001928
0.01583457,0.112059832,0.407289743,0.084062576,0.169206858,0.002980947,0.006002188
0.015512466,0.108562469,0.368778944,0.088561296,0.221377373,0.001002312,0.003500938
0.016491413,0.116602421,0.376751184,0.085067272,0.175256014,0.001000643,0.003002167
0.013009071,0.108771801,0.369813919,0.093566179,0.167701721,0.00083375,0.002834797
0.016508341,0.110600471,0.418798447,0.083581209,0.170602322,0.001499653,0.004002571
0.01551199,0.116080523,0.413333654,0.081058741,0.174623728,0.001022577,0.003024817
0.016495228,0.114578724,0.366276979,0.082549095,0.166640282,0.00100112,0.003485203
0.015010118,0.109055042,0.376252651,0.084582806,0.170676947,0.001000404,0.003155947
0.016516685,0.11608243,0.386294127,0.086057425,0.17514658,0.001023769,0.003024578
0.020510912,0.11260128,0.432807684,0.08808279,0.178184271,0.001018524,0.003170252
0.017009258,0.108596802,0.367554188,0.083539963,0.174124241,0.001022339,0.003002167
0.022011518,0.115104437,0.392476559,0.087563276,0.173720121,0.00198245,0.004484892
0.021494389,0.1110816,0.387361288,0.093584538,0.182645798,0.001001358,0.003501892
0.028018713,0.108584404,0.366780519,0.099569321,0.171360731,0.000981092,0.003963947
0.018994331,0.110100031,0.437830448,0.086732626,0.169203281,0.001000643,0.003026009
0.017029285,0.109565496,0.384270191,0.084060192,0.16910243,0.002002716,0.005503416
0.017029285,0.11656189,0.37474823,0.089082003,0.173481464,0.001020193,0.004504442
0.021815538,0.110806704,0.362757444,0.088880062,0.167616606,0.001000404,0.00300169
0.016011238,0.111059427,0.429789066,0.088085651,0.177308083,0.001021147,0.005001307
0.015992641,0.110578299,0.369761705,0.084578991,0.174200773,0.001983881,0.005507469
0.015993118,0.117102623,0.370453358,0.086080074,0.16648221,0.000795841,0.003297567
0.015991211,0.113099575,0.381256104,0.085568905,0.177231312,0.001000404,0.003523827
0.019031525,0.112577438,0.431788445,0.085577011,0.181303024,0.001000166,0.003001451
0.017990351,0.113101721,0.398779869,0.084561348,0.17971921,0.001000643,0.003504515
0.013007641,0.119587183,0.383271933,0.09256649,0.167906523,0.00100112,0.00300312
0.01598978,0.129113674,0.380749941,0.098588943,0.181649446,0.001000881,0.003502369
0.017027855,0.114558697,0.408792734,0.086047649,0.23608613,0.001000643,0.003502607
0.015511513,0.11758399,0.415277004,0.087571144,0.169744968,0.001021147,0.003504038
0.016008615,0.109057426,0.375748158,0.084083796,0.171319008,0.002501249,0.005523205
0.016526937,0.11509347,0.39481616,0.08554244,0.169199228,0.000975847,0.002977371
0.018494606,0.107586861,0.363243103,0.088561296,0.177786827,0.000999212,0.003501177
0.016511917,0.112561941,0.418798923,0.079575777,0.183269024,0.001000166,0.003001928
0.016531467,0.111581564,0.369234324,0.084562778,0.169230461,0.001000166,0.003500223
0.017012119,0.121573687,0.373763084,0.082039118,0.165634632,0.001000166,0.002999783
0.016993046,0.107595205,0.389814854,0.081058979,0.167444706,0.001501083,0.003502131
0.014990568,0.114581585,0.379289389,0.099071741,0.175644159,0.001502037,0.004002333
0.017012119,0.114081144,0.430282116,0.085082293,0.180201769,0.001024485,0.003525257
0.017008543,0.117087603,0.387830019,0.086560249,0.181148052,0.001024485,0.003504276
0.017511129,0.128589392,0.442705631,0.086082935,0.174326897,0.001486778,0.008486509
0.023017168,0.154107094,0.390768051,0.088085651,0.272199392,0.001001835,0.003503084
0.018009901,0.115083218,0.430820942,0.085079432,0.173224449,0.001020908,0.005027294
0.017012119,0.132572412,0.389267921,0.084580898,0.172970772,0.001498938,0.003522158
0.016342163,0.116100311,0.39530015,0.086559772,0.189819574,0.001000643,0.003485203
0.016010046,0.117062092,0.380777121,0.088189363,0.189350605,0.001000643,0.003481627
0.017014027,0.112097263,0.423805952,0.089061975,0.173122406,0.001500607,0.004985571
0.016512394,0.113558054,0.385844469,0.082577467,0.207168579,0.001001358,0.003144503
0.01751256,0.121563435,0.394786119,0.086083651,0.168223619,0.001024008,0.002524853
0.019532681,0.116564989,0.407289028,0.087543249,0.182148695,0.001002073,0.003503799
0.014317274,0.111084223,0.404809237,0.097567797,0.176163197,0.001000166,0.003980637
0.01651144,0.116582394,0.439481258,0.09256649,0.173623562,0.001024008,0.007524967
0.015511751,0.115059376,0.455346346,0.085058451,0.181131363,0.000999451,0.003501177
0.016512156,0.137593269,0.429326534,0.114562035,0.191637993,0.001000166,0.003001451
0.016490459,0.115962744,0.385760307,0.093084574,0.172808409,0.001000643,0.003502846
0.016993046,0.113101482,0.429336548,0.085077047,0.178438663,0.000999689,0.002999306
0.017027378,0.12209034,0.386792898,0.085067987,0.177644968,0.001019955,0.003521919
0.017530441,0.113081455,0.384769678,0.089064121,0.182129383,0.001497507,0.003997564
0.016512394,0.122561932,0.379315853,0.085078478,0.167725325,0.000875711,0.006860495
0.015007019,0.125069141,0.373806238,0.085559607,0.174643278,0.001002073,0.005004406
0.016010046,0.115583181,0.382253885,0.086580753,0.271997452,0.001000166,0.007003069
0.014490128,0.116677284,0.39327836,0.103072882,0.177226305,0.000999928,0.003501654
0.025017738,0.113070965,0.377259731,0.09358716,0.166636229,0.001000166,0.003001451
0.016510487,0.11308217,0.365989208,0.091566324,0.173941135,0.000803709,0.010788202
0.017994404,0.113079548,0.53385973,0.083043575,0.172293425,0.004002333,0.009007454
0.018012762,0.131592989,0.438307762,0.113580227,0.200141191,0.001021147,0.003022671
0.017534971,0.121085167,0.375308275,0.09154439,0.173224449,0.001000643,0.00647974
0.014992237,0.115582228,0.384276867,0.079577446,0.176235199,0.001000881,0.003502607
0.015506983,0.109601498,0.415334225,0.082561016,0.17321229,0.000818491,0.003320217
0.015991211,0.120104551,0.37781477,0.083077669,0.174144745,0.000998974,0.00347805
0.016510487,0.113092899,0.364278078,0.098595619,0.168697834,0.0010221,0.003501654
0.016010046,0.107880116,0.375283241,0.084059477,0.180693626,0.001482248,0.004002094
0.018015385,0.14560008,0.383794546,0.115059137,0.230684519,0.000999689,0.003000975
0.018010139,0.117604494,0.443818569,0.085062742,0.178753138,0.001000166,0.003502131
0.016491413,0.108072281,0.384315014,0.086581469,0.173376799,0.000991821,0.004001141
0.015529156,0.105574608,0.370767593,0.0920856,0.16618824,0.001012087,0.003514051
0.018013716,0.113056898,0.377275705,0.083078146,0.179955721,0.000999212,0.003000736
0.018107891,0.14460516,0.414779425,0.082068443,0.171598673,0.001023054,0.003525257
0.015991688,0.109095335,0.367766142,0.087081432,0.171118021,0.002484798,0.00500679
0.015491486,0.117100716,0.372268915,0.080577135,0.170141697,0.001000404,0.005503893
0.015011072,0.110346317,0.375765562,0.087061644,0.166094065,0.001020432,0.003522396
0.015490294,0.113099575,0.408554316,0.084574699,0.211152315,0.000999689,0.003501892
0.021493435,0.107575417,0.377272606,0.08557868,0.164640665,0.001000643,0.004486799
0.017031193,0.116581917,0.367405891,0.084061146,0.168119431,0.00087285,0.003512383
0.014920235,0.110560656,0.391754389,0.088084698,0.194718122,0.002501726,0.005525351
0.01550889,0.116083622,0.376786947,0.089062214,0.215630293,0.001000166,0.003483295
0.017025471,0.116582632,0.42879796,0.085726976,0.179733515,0.001000643,0.003002644
0.01651001,0.109056473,0.367332935,0.087581873,0.182228327,0.001000166,0.004004478
0.015510798,0.107167959,0.358253479,0.083063364,0.175204992,0.001001358,0.003499985
0.015527487,0.119565725,0.398828506,0.083058119,0.174626112,0.000802517,0.002805233
0.01649189,0.1080935,0.415301323,0.083578587,0.175723791,0.001000643,0.005981922
0.01750946,0.114602089,0.374287844,0.0815382,0.173407793,0.002498627,0.006019592
0.016009092,0.110576868,0.403267384,0.082578421,0.161114454,0.002997637,0.006999254
0.015508652,0.140118122,0.368247509,0.087081671,0.240009308,0.001000166,0.003520727
0.018532515,0.108598232,0.368269205,0.085060358,0.167620182,0.003979445,0.005980253
0.017011881,0.11558032,0.406790257,0.081057549,0.170362234,0.000999689,0.005501032
0.01449132,0.116183043,0.367778063,0.084575653,0.171735764,0.001000166,0.003499508
0.01348877,0.120085239,0.366759062,0.081556797,0.167776346,0.001023054,0.004050016
0.015462399,0.115600824,0.394279003,0.07755518,0.167119265,0.00082469,0.003327608
0.016528845,0.125099659,0.424980164,0.089563608,0.197226763,0.001321554,0.004341602
0.016992569,0.108094931,0.378786087,0.083060026,0.18312788,0.001482487,0.002983809
0.017032146,0.116583586,0.377765656,0.084558964,0.176623344,0.001001358,0.003519297
0.015640497,0.109095573,0.405287504,0.082556486,0.17180562,0.001000166,0.004003763
0.016012192,0.107595682,0.43133235,0.080055952,0.189143419,0.001019001,0.002519369
0.016512156,0.110076427,0.378279924,0.084061384,0.181128502,0.001000643,0.002999783
0.020032644,0.132587194,0.49237299,0.132074356,0.183150053,0.001000643,0.003502131
0.014011383,0.112081051,0.382775784,0.084081173,0.1816082,0.001001358,0.003484488
0.015531063,0.11057806,0.367762804,0.084042072,0.171295643,0.001000166,0.003055334
0.016527414,0.120085478,0.400609255,0.083562851,0.171621323,0.001000166,0.003002167
0.016638279,0.108076334,0.374766588,0.084183216,0.174288273,0.001000643,0.003500223
0.016493797,0.106074572,0.380253792,0.09156394,0.178146124,0.002502918,0.004522324
0.017510653,0.11608243,0.397801399,0.087578773,0.184630632,0.000877619,0.002879143
0.015511751,0.120583534,0.420805931,0.084576845,0.169356823,0.00100112,0.00648284
0.01499033,0.118605852,0.373268843,0.129609585,0.170734406,0.00100112,0.003488541
0.016011953,0.111558437,0.402806282,0.092562675,0.17323947,0.001482487,0.005153656
0.017492771,0.107097864,0.371345043,0.080055714,0.170726061,0.001000166,0.003002405
0.016246319,0.119349718,0.372262955,0.089063168,0.169815302,0.001000643,0.003502846
0.020032644,0.115583897,0.46132946,0.127592564,0.225746155,0.002001762,0.004003286
0.014519691,0.111557961,0.400286198,0.08454299,0.217758417,0.00117135,0.003501892
0.019512415,0.114581823,0.386283159,0.084059,0.168226719,0.001019478,0.003522873
0.017994404,0.110575438,0.369261742,0.089562893,0.171663523,0.002002239,0.004503012
0.015511751,0.107556343,0.436614752,0.085615635,0.169688702,0.001000643,0.003002167
0.020011187,0.108598471,0.376808643,0.087042809,0.176301241,0.001321077,0.004822254
0.01751399,0.124590158,0.489343405,0.086084366,0.173642159,0.001919508,0.005421877
0.027069092,0.161611557,0.544386625,0.130092859,0.272694349,0.002003908,0.006522894
0.01801157,0.161723852,0.537868977,0.116116285,0.25486207,0.001999855,0.007503748
0.027522564,0.193156958,0.445317268,0.114601851,0.225654364,0.001001358,0.003503323
0.047032833,0.122088671,0.816078901,0.158613205,0.183702469,0.00200057,0.004503727
0.032525301,0.164618969,0.377288103,0.092064142,0.309719324,0.001016378,0.00251627
0.016993046,0.110097647,0.366763115,0.089086533,0.177239895,0.001027107,0.003021002
0.016608477,0.114060402,0.473854542,0.08355689,0.188729763,0.000998974,0.004007816
0.015993595,0.114099741,0.374769211,0.081557274,0.219657183,0.001014948,0.003015757
0.015992403,0.104074001,0.375745058,0.084070444,0.183425665,0.001000166,0.003002167
0.016033649,0.113079071,0.553376436,0.088541269,0.165611267,0.001501799,0.004004717
0.017516613,0.160115004,0.53334713,0.125084162,0.232769966,0.001501083,0.004502535
0.018511057,0.152108669,0.500861883,0.12455368,0.238221169,0.000999451,0.003000975
0.020517588,0.150820494,0.537881613,0.123084545,0.232662439,0.004004955,0.006006479
0.016528368,0.116103411,0.386619091,0.084558487,0.249988079,0.001000166,0.003501177
0.01849103,0.111603022,0.41429162,0.083559036,0.177294731,0.001000881,0.003002167
0.025018692,0.114063263,0.399787664,0.085577011,0.172141314,0.001020193,0.00302124
0.015489578,0.113082886,0.372267962,0.095586538,0.169639587,0.001020193,0.004504442
0.016511917,0.118062496,0.376253128,0.081075191,0.167241573,0.001000166,0.005525351
0.016493559,0.11346674,0.37378788,0.084078074,0.17707777,0.001000166,0.003499985
0.023516893,0.15515852,0.442312479,0.131094456,0.25167942,0.000999212,0.004522085
0.01703167,0.111559391,0.385757923,0.087064743,0.173121691,0.00101757,0.006527424
0.016992331,0.117102861,0.366760731,0.096069813,0.172292948,0.000999928,0.002501249
0.02051425,0.114080906,0.382276535,0.091564178,0.185231447,0.001019955,0.003174543
0.018515825,0.114101887,0.42982769,0.081536293,0.179825068,0.001000166,0.003001213
0.01748991,0.11408329,0.401270628,0.085583925,0.181724548,0.001500845,0.003502369
0.017177582,0.113580465,0.566601753,0.086318254,0.179326773,0.000998497,0.011505842
0.019537687,0.174625158,0.538380861,0.127090693,0.255698204,0.001000643,0.01302433
0.028017998,0.151607752,0.566400766,0.180630445,0.237167597,0.001019239,0.002997875
0.024371624,0.167266607,0.46784997,0.132094383,0.247260571,0.001022816,0.00302434
0.016833305,0.119261265,0.37712574,0.086489677,0.175656796,0.001000166,0.003502369
0.019492626,0.159698963,0.38828969,0.118023396,0.220759869,0.001000881,0.003502131
0.016010284,0.120064974,0.39678216,0.0895648,0.168710232,0.001502752,0.003502369
0.018494606,0.109593391,0.413793087,0.099070787,0.172143459,0.00100112,0.00300312
0.01445508,0.113580942,0.391277075,0.084540129,0.172831535,0.001000643,0.003522873
0.015533209,0.113060713,0.383758545,0.085561752,0.178220987,0.001000166,0.00300169
0.015491247,0.125088692,0.442799568,0.085581064,0.169137716,0.001523733,0.003524542
0.019015551,0.16163516,0.448365211,0.11910367,0.205228329,0.000999451,0.003503561
0.016512632,0.112061739,0.379790068,0.089061975,0.175141335,0.001024008,0.003024817
0.019008398,0.112579584,0.372784138,0.084058762,0.174642563,0.001000404,0.003001928
0.01399684,0.106057167,0.373787165,0.083056688,0.177626848,0.001001596,0.003502131
0.015007257,0.112082958,0.37676692,0.083558798,0.185730934,0.001000166,0.003517866
0.017493486,0.120105267,0.410809278,0.082559347,0.168117762,0.001135826,0.003002644
0.024498701,0.104594707,0.381791353,0.08495307,0.1737113,0.000999212,0.003000498
0.015978575,0.116099596,0.533900261,0.089579821,0.168195248,0.000979662,0.003002167
0.02599597,0.115600109,0.389295101,0.089565754,0.181635618,0.001000881,0.003002167
0.01801157,0.115082264,0.418304682,0.098238945,0.175143003,0.001000166,0.003001451
0.017109632,0.113560915,0.38627696,0.085485697,0.181266546,0.001997471,0.004498005
0.015009642,0.127091408,0.400755167,0.090063572,0.167714596,0.001001358,0.003002405
0.015491724,0.121607065,0.367760897,0.087059259,0.170035362,0.001015186,0.003020763
0.015511036,0.111560583,0.36273694,0.094087362,0.173302412,0.000999928,0.003522635
0.016988754,0.112099409,0.474437237,0.082558393,0.22325182,0.001482248,0.004998446
0.015991449,0.110598803,0.360741377,0.093136311,0.206645489,0.000778437,0.002780199
0.015012026,0.115582466,0.372264385,0.083173037,0.18021822,0.001000166,0.003502131
0.015991688,0.124584675,0.370264769,0.084059477,0.172991276,0.001999378,0.004000425
0.01506567,0.110579729,0.430827856,0.095068932,0.187039614,0.001502037,0.006024361
0.014506817,0.113601446,0.369258881,0.086082458,0.176289797,0.001000404,0.003002405
0.017512321,0.141593933,0.412296057,0.104594707,0.209262371,0.00100112,0.003502369
0.016510248,0.114582539,0.388769865,0.082077742,0.199624062,0.002002001,0.004549026
0.017034054,0.11086607,0.450371265,0.092065096,0.179316759,0.001522541,0.003502846
0.018993139,0.116087675,0.383280516,0.093564749,0.179124594,0.00100112,0.003503561
0.014507771,0.120089769,0.390777111,0.083209276,0.202643871,0.00150156,0.003503323
0.017513275,0.112582684,0.365245819,0.085582972,0.178833008,0.001519442,0.003520489
0.018512487,0.113082409,0.371246815,0.082061291,0.172640324,0.001000881,0.003500462
0.017009258,0.108595133,0.407791615,0.091587067,0.174711943,0.001000643,0.024498701
0.016011238,0.111096621,0.414779902,0.087097883,0.171122074,0.001001596,0.003503323
0.016993046,0.106076717,0.37487483,0.089586258,0.176930189,0.000877142,0.004878759
0.016031265,0.115562201,0.466320992,0.085040331,0.178580046,0.001500368,0.004504919
0.02403903,0.123588085,0.434308767,0.091561079,0.258180141,0.001000166,0.004484415
0.016512156,0.112579584,0.388259411,0.100070477,0.17423892,0.001000166,0.005004168
0.01549077,0.114600182,0.374788284,0.093065977,0.178734303,0.001999617,0.004500628
0.016031027,0.107575178,0.380286455,0.086543322,0.182649612,0.001000881,0.003002405
0.016992807,0.113169432,0.438105583,0.09106493,0.178830862,0.001007557,0.003479719
0.018494606,0.138118267,0.397267103,0.090585947,0.176124334,0.001000166,0.003499746
0.017496824,0.118601799,0.380256414,0.084561586,0.185130835,0.001000643,0.003502369
0.015492916,0.119100094,0.417809963,0.083077431,0.178138733,0.003488541,0.007509947
0.018531561,0.115105152,0.374265194,0.087041855,0.173717737,0.000999689,0.005484581
0.020013332,0.145094156,0.430824757,0.097608089,0.246754169,0.000998974,0.003501415
0.016011238,0.112582684,0.378786325,0.084559917,0.181221485,0.001002789,0.003021717
0.017520189,0.112580061,0.360253572,0.086054802,0.179208994,0.001002073,0.003522158
0.015511274,0.120066643,0.38525939,0.090581894,0.187294483,0.001000881,0.003500462
0.013489246,0.1135993,0.448340654,0.093085051,0.175724983,0.000999689,0.003502607
