ACO,ABC ,CS,DIRECT,HS,PSO,Firefly
0.013674021,0.08304286,0.247170687,0.011157751,0.131792784,0.002021551,0.006185055
0.012207031,0.08417058,0.252026796,0.009185076,0.133447409,0.001000166,0.003005266
0.012154818,0.087323904,0.30008173,0.010203123,0.134218216,0.001000643,0.003165007
0.011263609,0.084052086,0.257166862,0.011640549,0.132492542,0.001003504,0.003432035
0.01143527,0.084142447,0.256505966,0.011603355,0.129606724,0,0.002020359
0.012664557,0.084302664,0.250003815,0.009580135,0.136565924,0.001131296,0.003134966
0.012452602,0.082986593,0.254670858,0.009495258,0.132061005,0.001003504,0.004184246
0.016033173,0.083577394,0.293640614,0.010377884,0.135044813,0.00100112,0.003163576
0.011491776,0.088461399,0.265725374,0.011665344,0.133398056,0.001000166,0.003002167
0.012569904,0.086902142,0.257981539,0.009432793,0.133644342,0.000999451,0.004001141
0.012466192,0.087477207,0.273896217,0.009135485,0.13304019,0.001031876,0.003211975
0.013287544,0.086718321,0.293725491,0.010274649,0.132691622,0.000999928,0.00319171
0.012013197,0.085342169,0.260941505,0.010527849,0.132758856,0.001019001,0.002074957
0.012512684,0.088841438,0.265558481,0.0101583,0.134117842,0.001229286,0.00523448
0.013329506,0.088064909,0.247643709,0.011473417,0.135173798,0.001000643,0.003504038
0.013464689,0.087126493,0.300191402,0.010006428,0.144549847,0,0.003263712
0.014840603,0.088247299,0.300957918,0.010005713,0.132913828,0,0.001999855
0.012335777,0.084371328,0.249751806,0.012472153,0.134975195,0.002166033,0.004384041
0.011238575,0.084823608,0.249539852,0.011343956,0.138927221,0.001134634,0.003138065
0.013201952,0.090420485,0.247942209,0.011008263,0.131542921,0.000518322,0.002518654
0.012562275,0.089020491,0.296509981,0.013247252,0.150815964,0,0
0.012236357,0.083057404,0.258696556,0.009508371,0.135857821,0,0.002001524
0.01320982,0.084863424,0.244708538,0.011509895,0.134322166,0.001000881,0.003005505
0.013222218,0.08302021,0.245549202,0.010518789,0.132092237,0.001019001,0.003020763
0.012008905,0.091522217,0.29061079,0.011033773,0.13621068,0,0.00301981
0.011516333,0.085623264,0.252187967,0.011119843,0.132912397,0.001000643,0.002000809
0.012008429,0.089872837,0.255300999,0.010331869,0.148020983,0.001000881,0.003022194
0.013339758,0.088580847,0.259484529,0.009151459,0.141262293,0.001000404,0.00398469
0.012108088,0.089244843,0.255707502,0.011008978,0.140362263,0.001000643,0.003001451
0.013133764,0.086658239,0.300527811,0.010161638,0.133306265,0.001181602,0.0032022
0.012833357,0.08569026,0.251768112,0.010515213,0.136083841,0.00100112,0.003141642
0.013627291,0.087481499,0.276531458,0.008379936,0.140995741,0,0.003001451
0.013333559,0.086443663,0.264940977,0.010512829,0.137278318,0.001134634,0.003138065
0.013777733,0.084614515,0.290995836,0.009298325,0.146628857,0.001000881,0.00300169
0.020815134,0.087086439,0.251576662,0.010160446,0.135662556,0.000999689,0.003000975
